,airportIn,airportOut,company,number
2675,CSY4,CES2,Others,2
2676,CYSC,CSR3,Others,2
2677,CNV9,KPMP,Air Transat A T Inc.,2
2678,CYUL,CCP3,Others,2
2679,CNV9,CYKZ,Others,2
2680,CYUL,OI41,Others,2
2681,CSE4,CYKZ,Others,2
2682,CNP3,CST3,Others,2
2683,CYHU,CYKZ,Air Canada,2
2684,CYHU,WS17,Others,2
2685,CYUL,KPHL,Cargojet Airways Ltd.,3
2686,CYND,CSR3,Others,2
2687,CNS8,CST3,Others,2
2688,CYHU,KTEB,Air Canada,2
2689,CYUL,KCMH,Air Canada,3
2690,CSC3,CSH5,Others,2
2691,CSQ3,CSR3,Others,2
2692,CSE4,KTEB,Others,2
2693,CYND,CSJ4,Others,2
2694,CNV9,CYLQ,Others,2
2695,CYFJ,KDTW,Others,2
2696,CYMX,CYKF,Others,2
2697,CYUL,CYHZ,Air Canada Rouge Lp,2
2698,CYMX,CSG3,Air Georgian Limited,2
2699,CYFJ,CYKF,Others,2
2700,CYMX,CSH5,Others,2
2701,CSY3,CYJN,Others,2
2702,CYUL,KDAL,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,3
2703,CSZ3,CYJN,Others,2
2704,CPR2,CYJN,Others,2
2705,CYHU,CSS3,Others,2
2706,CYUL,NC05,Others,2
2707,CYGK,CYJN,Others,2
2708,CYND,KTEB,Others,3
2709,CYUL,NY24,Others,2
2710,CSE4,KDET,Others,2
2711,CYMX,CSS3,Others,2
2712,CYOW,CYJN,Others,2
2713,CYUL,CSR8,Others,2
2714,CYRP,CYJN,Others,2
2715,CNV9,CCY4,Others,2
2716,CSB3,CSJ2,Others,2
2717,CYRQ,KDET,Others,2
2718,CYHU,KPHN,Others,2
2719,CYMX,KCVG,Air Canada,2
2720,CSE4,CSJ4,Others,2
2721,CPS2,CYMX,Others,2
2722,CYMX,OA16,Bank Of Utah Trustee,2
2723,CYMX,CCG4,Cargojet Airways Ltd.,2
2724,CYSN,CSJ5,Others,2
2725,CYOO,CSQ3,Others,2
2726,CSY4,CAA2,Others,2
2727,CYMX,KBWI,Others,2
2728,CYHU,KTPA,Others,3
2729,CSC3,KPHL,Others,2
2730,CPG5,CYMX,Others,2
2731,CYFJ,KBUF,Others,2
2732,CSA2,CSJ5,Others,2
2733,CYUL,MPHO,Others,2
2734,CSR3,PN18,Others,2
2735,CSY4,CST3,Others,2
2736,CNV9,KSYR,Others,2
2737,CYUL,KPVD,Aviation Starlink Inc.,3
2738,CYRQ,CSJ5,Air Canada Rouge Lp,2
2740,CSZ3,CST3,Others,2
2741,CCP3,CYMX,Others,2
2742,CYMX,86MI,Others,2
2743,CYND,CSJ5,Others,2
2744,CYRO,CYMW,Others,2
2745,CNV9,CYMW,Others,2
2746,CYUL,KT51,Sky Regional Airlines Inc. /lignes Aériennes Sky Regional Inc.,2
2747,CYMX,KERI,Bank Of Utah Trustee,2
2748,CYMX,CYLQ,Others,2
2749,CYMX,CCF4,Others,2
2750,CYHU,KERI,Others,2
2751,CZBA,CSQ3,Others,2
2752,CYHU,CST3,Others,2
2753,CYUL,CAP3,Air Canada,2
2754,CYUL,KCGF,Others,3
2755,CTR6,CYLS,Others,2
2756,CZBM,CSJ4,Others,2
2757,CSE4,CST3,Others,2
2758,CSR3,KERI,Others,2
2760,CYMX,CES2,Others,2
2763,CYRP,CSJ5,Others,2
2764,CYJN,CYYG,Others,1
2765,CYUL,KTIX,Others,1
2766,CZBM,KTEB,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,2
2767,CYUL,KX26,Others,1
2768,CYUL,LEAL,Others,1
2769,CYHU,CYYG,Others,1
2770,CYUL,KTNU,Others,1
2771,CYMX,KTPA,Others,1
2772,CYHU,CYXE,Others,1
2773,CYUL,LCLK,Others,1
2774,CYFJ,KSFO,Others,2
2775,CYUL,LD57,Others,1
2776,CYUL,KTOL,Aviation Starlink Inc.,2
2777,CYSC,CYYG,Jazz Aviation Lp,1
2778,CYMX,KSFO,Others,1
2779,CYND,CYXE,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
2780,CYHU,KYIP,Others,1
2781,CYSC,KSFO,Others,1
2782,CYUL,KTPA,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,2
2783,CYUL,KTPA,Aviation Starlink Inc.,1
2784,CYSC,CYYG,Others,1
2785,CYMX,CYXE,Others,1
2786,CYUL,KY47,Aviation Starlink Inc.,1
2787,CYUL,LDDU,Aviation Starlink Inc.,1
2788,CYFJ,KTTN,Others,1
2789,CYUL,KTNT,Others,1
2790,CNV9,KSRQ,Others,1
2791,CYUL,CYYB,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
2792,CYUL,CYXX,Others,1
2793,CTR6,KWAL,Others,1
2794,CYUL,KW32,Jazz Aviation Lp,1
2795,CZBM,CYXU,Others,1
2796,CNV9,CYYC,Others,1
2797,CZBM,KT54,Others,1
2798,CYHU,KVSF,Others,1
2799,CYUL,KVRB,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,2
2800,CZBM,CYXU,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
2801,CYUL,KSTL,Bank Of Utah Trustee,1
2802,CYUL,KSTL,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,2
2803,CYUL,KUZA,Wells Fargo Trust Co Na Trustee,1
2804,CYMX,KSYR,Others,1
2805,CYHU,CYXX,Others,1
2806,CSC3,KSYR,Others,1
2807,CYUL,KSFO,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,2
2808,CYFJ,KSTP,Others,1
2809,CSE4,CYYB,Others,1
2810,CYUL,KVNY,Bank Of Utah Trustee,1
2811,CYUL,KVJI,Others,1
2812,CYSC,KSWF,Others,2
2813,CYMX,KSWF,Others,1
2814,CYHU,KSVN,Others,1
2815,CYUL,KSTP,Aviation Starlink Inc.,1
2816,CYHU,KSUA,Others,2
2817,CYUL,KSUA,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,2
2818,CYMX,KSUU,Others,1
2819,CYHU,KVNY,Others,2
2820,CYFJ,KVNY,Others,2
2821,CYFJ,KTEB,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
2822,CYFJ,KUGN,Others,2
2823,CYFJ,KWHP,Others,1
2824,CYUY,KSRQ,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
2825,CYUL,KTUS,Others,1
2826,CYUL,KSGS,Others,1
2827,CSJ5,CYYG,Others,1
2828,CYMX,CYYB,Bank Of Utah Trustee,1
2829,CYUL,KTUS,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
2830,CSG3,CYYG,Others,1
2831,CTR6,CYYB,Others,1
2832,CYND,KTYS,Others,1
2833,CSN5,KSLK,Others,1
2834,CYUL,KX10,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
2835,CSS3,CYYB,Others,1
2836,CSP5,CYYB,Others,1
2837,CZBM,CYYC,Others,1
2838,CYMW,KTEB,Others,1
2839,CYJN,KTEB,Others,1
2840,CYHU,KX10,Others,1
2841,CSC3,KX10,Others,1
2842,CYUL,KU42,Others,1
2843,CYHU,KSRQ,Others,2
2844,CYUL,KWST,Aviation Starlink Inc.,1
2845,CYMX,KSRQ,Others,1
2846,CSB3,CYXR,Others,1
2847,CYHU,KTEB,Bank Of Utah Trustee,1
2848,CYHU,KTEB,Aviation Starlink Inc.,1
2849,CSE4,CYXU,Others,1
2850,CYHU,CYXU,Bank Of Utah Trustee,1
2851,CSE4,KUCP,Others,1
2852,CYQB,KWHP,Others,1
2853,CYHU,KSTP,Others,1
2854,CYUL,K20A,Others,1
2855,CYUL,LEGE,Others,1
2857,CYUL,OTBD,Others,2
2858,CYUL,TLPL,Aviation Starlink Inc.,1
2859,CYUL,TJSJ,Aviation Starlink Inc.,1
2861,CYUL,PA53,Others,1
2862,CYUL,PANC,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,2
2863,CSJ5,PN01,Others,1
2864,CYUL,PN01,Others,1
2865,CSE4,PN18,Others,1
2866,CYUL,SEAS,Others,1
2867,CYUL,SC72,Others,1
2868,CYUL,SC43,Others,1
2869,CYUL,PN18,Others,1
2870,CYUL,PN40,Aviation Starlink Inc.,1
2871,CYUL,OI62,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
2872,CYUL,SC24,Others,1
2873,CYMX,PN64,Others,1
2874,CYMX,PS52,Others,1
2875,CYMX,RJGG,Others,1
2876,CYUL,SAEZ,Others,2
2877,CYUL,SBBR,Others,1
2878,CYVB,SBMT,Others,1
2884,CYUL,SC88,Others,1
2885,CYUL,OJAI,Others,1
2886,CYUL,TX32,Others,1
2887,CYUY,CYWG,Others,1
2888,CYUL,NJ25,American Airlines Inc,1
2889,CYUL,MPRH,Sunwing Airlines Inc.,1
2890,CYHM,CYUY,Air Georgian Limited,1
2891,CTA4,CYUY,Others,1
2892,CYUL,MPTO,Bank Of Utah Trustee,1
2893,CSC9,CYUY,Air Georgian Limited,1
2894,CNV9,CYUY,Others,1
2895,CYUL,MT54,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
2898,CYND,NC05,Others,1
2899,CYHU,NC37,Others,1
2900,CYUL,NK01,Others,1
2901,CYUL,OI62,Aviation Starlink Inc.,1
2902,CYUL,VT38,Air Canada Rouge Lp,1
2903,CYMX,NK08,Others,1
2904,CYUL,NK79,Others,1
2905,CYHU,NY24,Others,1
2906,CNV9,NY60,Others,1
2907,CSE4,NY60,Others,1
2908,CYUL,VA12,Others,1
2910,CYMX,OA16,Air Canada,1
2911,CYRQ,OA16,Others,1
2912,CYUL,OBBS,Others,1
2913,CYUL,OH22,Others,1
2915,CYUL,SDVH,Air Canada,1
2916,CYUL,SPJC,Others,1
2917,CYHU,TBPB,Others,1
2919,CYMX,VT38,Others,1
2922,CYUL,VT42,Others,1
2923,CSK4,VT45,Others,1
2924,CYFJ,VT45,Others,1
2925,CYRQ,VT45,Others,1
2926,CSG3,VT46,Others,1
2927,CTQ2,VT46,Others,1
2928,CYMX,VT46,Others,1
2931,CYUL,OMDB,Air France,1
2932,CYUL,TBPB,Bank Of Utah Trustee,1
2933,CYUL,OK94,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
2934,CYUL,OI69,Others,1
2935,CSB3,VT52,Others,1
2936,CYUL,OERK,Others,1
2937,CSN3,VT52,Others,1
2938,CSU3,VT52,Others,1
2939,CYFJ,VT52,Others,2
2940,CYRQ,VT52,Others,1
2941,CYUL,VT52,Aviation Starlink Inc.,1
2944,CYUL,OA16,Others,1
2945,CYMX,WV65,Others,1
2946,CYUL,YMEN,Others,1
2947,CYJN,VT38,Others,1
2948,CTQ2,VT31,Others,1
2949,CYUL,VT30,Others,1
2950,CYUL,TLPC,Aviation Starlink Inc.,1
2951,CYHU,TNCA,Others,1
2953,CYUL,TVSV,Others,1
2954,CYMX,UKKM,Others,1
2956,CYUL,UUWW,Others,1
2957,CYUL,VA16,Jazz Aviation Lp,1
2959,CYUL,VIDP,Others,1
2960,CYUL,VOBL,Others,1
2961,CYUL,VOMM,Others,1
2962,CYUL,RJAA,Others,1
2963,CSG3,VT01,Others,1
2964,CSU3,VT15,Others,1
2965,CYMX,VT15,Bank Of Utah Trustee,1
2966,CYUL,VT22,Others,1
2967,CSE4,VT26,Others,1
2968,CSU3,VT26,Others,1
2969,CYSC,VT26,Others,1
2970,CYUL,VT26,Bank Of Utah Trustee,1
2971,CYUL,PA84,Others,1
2972,CYUL,VT26,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
2973,CZBM,VT26,Others,1
2974,CSR3,VT30,Others,1
2975,CYHU,CYUY,Air Georgian Limited,1
2976,CYUL,MPMG,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
2977,CYUL,MN92,Others,1
2978,CYMX,LPBJ,Others,1
2979,CYFJ,LIRP,Others,1
2980,CYUL,LJCE,Air Transat A T Inc.,1
2981,CYMX,LJLJ,Others,1
2982,CYHU,CYVR,Bank Of Utah Trustee,1
2983,CNV9,CYVR,Others,1
2984,CYUL,LKKB,Others,1
2986,CYHU,LL78,Others,1
2987,CYUL,LOWW,Bank Of Utah Trustee,1
2988,CYUL,LOWW,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,2
2989,CYKZ,CYVO,Others,1
2990,CYUL,CYVK,Air Canada,1
2991,CYVB,ME91,Others,1
2992,CYVB,KPSM,Others,1
2993,CYMX,MA55,Others,1
2994,CYUL,LPCS,Others,1
2995,CYHU,LPPD,Others,1
2996,CZBF,CYVB,Others,1
2997,CYUL,LPPT,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
2998,CYUL,LS76,Others,1
2999,CYUL,LSGG,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
3000,CYUL,LSMP,Others,2
3001,CYYG,CYVB,Others,1
3002,CYUL,LSTZ,Others,1
3003,CYUL,CYVB,Aviation Starlink Inc.,1
3004,CYTZ,CYVB,Others,1
3005,CYUL,LSZS,Others,1
3006,CYMX,LTBA,Others,1
3007,CSP6,LIPZ,Air Transat A T Inc.,1
3008,CYUL,LIPY,Others,1
3009,CYFJ,LIML,Others,1
3010,CYHU,LIMC,Others,1
3011,CYUL,LEIB,Others,1
3012,CYUL,LEMD,Sunwing Airlines Inc.,2
3013,CNV9,LEMG,Others,1
3014,CSP6,LEMG,Air Transat A T Inc.,1
3015,CYUL,LEPA,Others,2
3016,CYUL,CYWG,Sky Regional Airlines Inc. /lignes Aériennes Sky Regional Inc.,1
3017,CYMX,LEZG,Others,1
3018,CYUL,LEZL,Others,1
3019,CYUL,LFBP,Air Transat A T Inc.,1
3020,CYUL,LFHW,Others,1
3021,CYUL,LFLM,Air Canada,1
3022,CYUL,LFMF,Others,1
3023,CYSC,CYWG,Others,1
3024,CYND,CYWG,Others,1
3025,CYUL,LFMN,Aviation Starlink Inc.,1
3026,CYUL,LFMN,Bank Of Utah Trustee,1
3027,CYHU,CYWG,Air Canada,1
3028,CNV9,LFPB,Others,1
3029,CYHU,LFPB,Others,2
3030,CYSC,LFPB,Others,1
3031,CYUL,LFPE,Air France,1
3032,CSJ5,CYWG,Others,1
3033,CNV9,LFPG,Air France,1
3034,CYUL,LFRE,Air Transat A T Inc.,1
3035,CYUL,LGMK,Others,2
3036,CYUL,CYVR,Sunwing Airlines Inc.,1
3037,CYHU,LHKE,Others,2
3038,CYUL,LIBD,Others,1
3039,CYGP,MA52,Others,1
3041,CYHU,MN77,Aviation Starlink Inc.,1
3042,CYSC,CYUY,Others,1
3043,CYMX,ME91,Others,2
3044,CYQB,ME91,Others,1
3045,CYUL,ME91,Aviation Starlink Inc.,1
3046,CYUL,ME91,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
3049,CYUL,CYUY,Aviation Starlink Inc.,1
3053,CYTZ,CYUY,Air Georgian Limited,1
3054,CYUL,MI13,Aviation Starlink Inc.,1
3055,CSC3,MI23,Others,1
3056,CYUL,MI29,Others,1
3057,CYUL,MI39,Wells Fargo Trust Co Na Trustee,1
3058,CYHU,MA80,Others,1
3060,CYRQ,CYUY,Others,1
3061,CYQB,CYUY,Air Georgian Limited,1
3062,CYUL,MM28,Wells Fargo Trust Co Na Trustee,1
3063,CYMX,MMHC,Others,1
3064,CYMX,MMMA,Others,1
3065,CYOW,CYUY,Others,1
3066,CYOO,CYUY,Others,1
3067,CYUL,MMSM,Air Canada,1
3068,CYMX,CYUY,Air Georgian Limited,1
3069,CYKZ,CYUY,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
3070,CSE4,MN77,Others,1
3071,CYHU,ME91,Others,1
3072,CYWG,CYUY,Others,1
3075,CYUL,MBPV,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,2
3076,CYUL,MDBC,Air Canada Rouge Lp,1
3077,CYUL,MDBC,Others,1
3078,CYUL,MDBE,Air Canada Rouge Lp,1
3079,CYHZ,CYVB,Others,1
3080,CYUL,MDBE,Air Transat A T Inc.,1
3081,CYUL,MDBE,Others,1
3082,CYUL,MDBE,Sunwing Airlines Inc.,1
3083,CNV9,MDBG,Others,1
3084,CYGV,CYVB,Others,1
3085,CYQB,MDBG,Air Transat A T Inc.,1
3086,CYCL,CYVB,Others,1
3087,CYQB,MDBG,Others,1
3088,CYUL,MDBG,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
3089,CYFJ,MDJB,Others,1
3090,CSC3,CYVB,Others,1
3091,CNV9,MDMA,Air Transat A T Inc.,1
3092,CNV9,MDMA,Sunwing Airlines Inc.,1
3093,CYYZ,CYUY,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
3094,CYUL,MDMA,Air Canada,1
3095,CNV9,MDPC,Sunwing Airlines Inc.,1
3096,CYUL,MDPC,Aviation Starlink Inc.,1
3097,CYUL,MDPC,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
3098,CYUL,MDSD,Others,2
3099,CYYZ,CYUY,Air Canada,1
3100,CYYB,CYUY,Others,1
3102,CYMX,MA43,Others,1
3103,CYGP,CYZV,Others,1
3104,CYUL,CYYG,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
3105,CYHU,EDDK,Others,1
3106,CNV9,KERI,Bank Of Utah Trustee,1
3107,CYUL,KDWH,Others,1
3108,CYUL,EDDW,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,2
3109,CYUL,EDGS,Others,1
3110,CYUL,KDWH,Air Canada,1
3111,CYUL,EETN,Others,1
3112,CYUL,EETN,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
3113,CYUL,KDPA,Aviation Starlink Inc.,2
3114,CYUL,EGBB,Others,2
3115,CYFJ,KDPA,Others,1
3116,CYUL,EGCC,Air Transat A T Inc.,1
3117,CYUL,EGCC,Others,1
3118,CYUL,KDET,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
3119,CNV9,KERI,Others,1
3120,CYUL,EDDG,Others,1
3121,CYUL,EDDF,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
3122,CYMX,KFFO,Others,1
3123,CSC3,KFAR,Others,2
3124,CYUL,KF45,Aviation Starlink Inc.,1
3125,CNV9,KF45,Others,1
3127,CYUL,EBCI,Others,1
3128,CYMX,EBMB,Others,1
3129,CYRQ,KEWR,Others,2
3130,CYQB,KEWR,Air Canada,1
3131,CYND,KEWR,Others,1
3132,CYMX,KEWR,Air Canada,1
3133,CYUL,KEWB,Aviation Starlink Inc.,2
3134,CYMX,KERI,Others,2
3135,CYUL,KDET,Aviation Starlink Inc.,2
3136,CYUL,EGHI,Aviation Starlink Inc.,1
3137,CYUL,KCLE,Others,1
3138,CYUL,EGLM,Air Canada,1
3139,CYSC,KCOS,Others,1
3140,CYUL,KCMI,American Airlines Inc,1
3141,CYUL,EGNS,Others,1
3142,CYUL,EGNT,Others,1
3143,CYUL,KCMH,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,2
3144,CYUL,EGNX,Others,1
3145,CYHU,EGPH,Others,2
3146,CYUL,EGPH,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,2
3147,CSC3,KCMH,Others,1
3148,CYHU,EGSS,Others,2
3149,CYUL,EGSS,Aviation Starlink Inc.,2
3150,CSC3,KCMH,Aviation Starlink Inc.,2
3151,CYFJ,EGTE,Others,1
3152,CYUL,KCLT,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,2
3153,CYUL,EGVO,Others,1
3154,CYUL,KCRG,Others,2
3155,CYUL,KCRQ,Bank Of Utah Trustee,2
3156,CYUL,KDEN,Bank Of Utah Trustee,1
3157,CYHU,KCVG,Others,2
3158,CYUL,EGJB,Others,1
3159,CYUL,KDAY,Aviation Starlink Inc.,1
3160,CSG5,EGKK,Air Transat A T Inc.,1
3161,CYMX,KDAY,Others,1
3162,CYFJ,KDAY,Others,1
3163,CNV9,KDAY,Others,1
3164,CYQB,EGKR,Air Transat A T Inc.,1
3165,CYUL,KDAL,Aviation Starlink Inc.,1
3166,CYMX,KCXY,Others,1
3167,CYUL,EGKR,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
3168,CYUL,KCVG,Sunwing Airlines Inc.,1
3169,CYMX,EGLL,Cargojet Airways Ltd.,1
3171,CYUL,DABC,Others,1
3172,CYYG,CZBM,Others,1
3173,CZBA,CZBM,Others,1
3174,CZBM,KACK,Others,1
3175,CZBM,KBED,Others,2
3176,CZBM,KBTV,Others,1
3177,CYUL,KFUL,Air Canada,1
3178,CZBM,KELM,Others,1
3179,CZBM,KEWB,Others,1
3180,CZBM,KFME,Others,1
3181,CYHU,KFTY,Others,1
3182,CZBM,KHOU,Others,1
3183,CYHU,KFTY,Bank Of Utah Trustee,1
3184,CYHU,KFTW,Bank Of Utah Trustee,1
3185,CZBM,KHWV,Others,1
3186,CYYZ,CZBM,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
3187,CYUL,KFWN,Others,1
3188,CYMX,KFGX,Others,1
3189,CYYB,CZBM,Others,1
3190,CYUL,KGRB,Aviation Starlink Inc.,1
3191,CYSC,KGRB,Others,1
3192,CYMX,KGEG,Others,1
3193,CYUL,KGAI,Others,2
3194,CYUL,KGAI,Jazz Aviation Lp,1
3195,CYUL,KFXE,Bank Of Utah Trustee,1
3196,CYUL,KFXE,Air Canada Rouge Lp,1
3197,CYRQ,KFXE,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
3198,CYRQ,KFXE,Others,1
3199,CYHU,KFXE,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
3200,CSC3,KFXE,Others,1
3201,CYUL,CZBM,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
3202,CYXU,CZBM,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
3203,CZBM,KILG,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
3205,CZBM,KISP,Others,2
3206,CZBM,KLUK,Others,2
3207,CYUL,KFRG,Air Canada,2
3208,CYND,KFRG,Others,1
3209,CYMX,KFRG,Others,1
3210,CYUL,KFPR,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
3211,CZBM,VT38,Others,1
3212,CYND,KFOK,Others,1
3213,CYMX,KFOK,Others,1
3214,CYHU,KFOK,Bank Of Utah Trustee,2
3215,CYHU,KFOK,Air Georgian Limited,1
3216,CYUL,KFLL,Sunwing Airlines Inc.,1
3217,CSP6,KFLL,Air Canada Rouge Lp,1
3218,CZBM,ME26,Others,1
3219,CZBM,LIPE,Others,1
3220,CZBM,KPWK,Others,1
3221,CZBM,KMDT,Others,2
3222,CZBM,KMVY,Others,1
3223,CZBM,KOSH,Others,1
3224,CZBM,KPSM,Others,2
3225,CYQB,KFSO,Others,1
3226,CTQ2,KFSO,Others,2
3227,CZBM,LFPB,Others,1
3228,CZBM,KSDF,Others,1
3229,CZBM,KSTL,Others,1
3230,CSQ3,KFSO,Others,1
3231,CSN5,KFSO,Others,1
3232,CZBM,LFBD,Others,1
3233,CSP6,EHAM,Others,1
3234,CYPQ,CZBM,Others,1
3235,CYSC,KALB,Others,2
3236,CYSC,FL88,Others,1
3237,CYND,KALB,Others,1
3238,CYJN,KALB,Others,1
3239,CSS3,KALB,Others,1
3240,CSM3,KALB,Others,1
3241,CNV9,KALB,Others,1
3242,CYUL,FL90,Others,1
3243,CYMX,FL95,Others,1
3244,CYUL,GA20,Others,1
3245,CYND,GA35,Others,1
3246,CYUL,GA53,Others,1
3247,CYUL,GOBD,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,2
3248,CYHU,FL88,Others,1
3249,CYMX,KAPA,Others,2
3250,CYUL,HECA,Air Canada,1
3251,CYUL,KBCT,Bank Of Utah Trustee,1
3252,CNV9,KBCT,Air Canada Rouge Lp,1
3253,CYMX,KAZO,Others,2
3254,CYJN,KAXQ,Others,1
3255,CYUL,KAXH,Others,1
3256,CYMX,KAUW,Others,1
3257,CYHU,KAUS,Others,1
3258,CYUL,KATL,Sky Regional Airlines Inc. /lignes Aériennes Sky Regional Inc.,2
3259,CYUL,FL84,Others,1
3260,CYRQ,KATL,Others,1
3261,CSC3,KATL,Others,1
3262,CYUL,KAGC,Aviation Starlink Inc.,1
3263,CYUL,KADS,Others,1
3264,CZBM,KCHA,Others,1
3265,CYUL,K63B,Others,1
3266,CSN7,K0G7,Others,1
3267,CYHU,K63B,Others,1
3268,CYUL,K55Y,Others,1
3270,CYMX,K0G7,Others,1
3274,CYUL,K4G8,Others,1
3275,CYUL,K0I8,Others,1
3276,CYHU,K3MY,Others,1
3277,CYUL,K3HO,Others,1
3278,CYMX,K1R8,Bank Of Utah Trustee,1
3279,CYMX,K1R8,Others,1
3280,CYUL,K2W5,Jazz Aviation Lp,1
3281,CYUL,K0B8,Others,1
3282,CNV9,KABE,Others,1
3283,CYHU,IA56,Others,1
3284,CYHU,K0B8,Others,2
3285,CYUL,IA56,Others,1
3286,CYUL,KACY,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,2
3287,CYMX,IG07,Bank Of Utah Trustee,1
3288,CYMX,IG07,Others,1
3289,CYHU,KACY,Others,2
3291,CSC3,KACY,Others,1
3292,CYUL,IN58,Others,1
3293,CYHU,IS59,Others,1
3294,CYUL,KABQ,Others,1
3295,CYUL,JY43,Others,1
3296,CYJN,KABE,Others,1
3297,CSU3,KABE,Others,1
3298,CYUL,K06C,Sky Regional Airlines Inc. /lignes Aériennes Sky Regional Inc.,1
3299,CYUL,KBCT,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
3300,CYUL,KBDL,Aviation Starlink Inc.,1
3301,CYUL,KBUF,Air Canada,2
3302,CYRQ,KBUF,Others,1
3303,CYUL,EINN,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
3304,CYND,KBUF,Others,1
3305,CSZ3,KBUF,Others,1
3306,CYJN,KBTV,Others,1
3307,CYUL,EKCH,Aviation Starlink Inc.,2
3308,CYUL,EKCH,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
3309,CYHU,KBTV,Air Canada,1
3310,CSR3,KBTV,Others,1
3311,CYUL,ELLX,Others,2
3312,CSN3,KBTV,Others,1
3313,CSB3,KBTV,Others,1
3314,CYHU,ETAR,Others,1
3315,CYUL,KBUF,Aviation Starlink Inc.,2
3316,CYUL,EINN,Aviation Starlink Inc.,1
3317,CYHU,KCEF,Others,1
3318,CYUL,KBWI,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,2
3319,CYUL,KBWI,Sky Regional Airlines Inc. /lignes Aériennes Sky Regional Inc.,2
3320,CYUL,EHAM,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,2
3321,CYUL,EHRD,Others,1
3322,CYQB,KBWI,Aviation Starlink Inc.,1
3323,CYUL,EHRD,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,2
3324,CYHU,EIDW,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
3325,CYQB,EIDW,Others,1
3326,CYJN,KBWI,Others,1
3327,CYMX,KBVY,Others,1
3328,CYUL,KBUF,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
3329,CYHU,EIKY,Others,1
3330,CYUL,FA18,Others,2
3331,CYUL,KBOS,Air Georgian Limited,2
3332,CYMX,KBOS,Bank Of Utah Trustee,1
3333,CYMW,KBOS,Others,1
3334,CYSG,KBED,Others,1
3335,CYSC,KBED,Others,1
3336,CYMX,KBED,Others,1
