,airportIn,airportOut,company,number
3137,CYXU,CSP5,OTHERS,1
3138,CYTR,CSP5,OTHERS,1
3139,CYRQ,CSP5,OTHERS,1
3140,CYMX,CSP5,OTHERS,1
3142,CNU4,CSN7,OTHERS,1
3144,CSP5,CSM5,OTHERS,1
3149,CSJ5,CSM5,OTHERS,1
3151,CSC3,CSM5,OTHERS,1
3154,CES2,CSM5,OTHERS,1
3165,CSS3,CSM5,OTHERS,1
3167,CYFJ,CSM5,OTHERS,1
3170,CES2,CSN7,OTHERS,1
3171,CYSC,CSN5,OTHERS,1
3174,CYYZ,CSN3,OTHERS,1
3176,CYMX,CSN3,AIR GEORGIAN LIMITED,1
3178,CSY4,CSN3,OTHERS,1
3179,CSS3,CSN3,OTHERS,1
3181,CSN7,CSN3,OTHERS,1
3182,CSM5,CSN3,OTHERS,1
3184,CZBM,CSM5,OTHERS,1
3185,CYRQ,CSM5,OTHERS,1
3189,CSJ5,CSL3,OTHERS,1
3192,CSM3,CSH5,OTHERS,1
3193,CSE4,CSH5,OTHERS,1
3197,CSB3,CSH5,AIR CANADA,1
3198,CNV9,CSH5,AIR TRANSAT,1
3199,CYUL,CSG5,JAZZ AVIATION LP,1
3201,CYHU,CSG5,OTHERS,1
3203,CYUY,CSK5,OTHERS,1
3204,CYHU,CSG5,AIR GEORGIAN LIMITED,1
3206,CYSC,CSG3,OTHERS,1
3207,CYKZ,CSG3,OTHERS,1
3213,CSZ3,CSG3,OTHERS,1
3215,CYHU,CSH5,AIR CANADA,1
3219,CSJ5,CSJ4,OTHERS,1
3220,CSC3,CSJ4,OTHERS,1
3223,CNV9,CSJ4,OTHERS,1
3224,CYMX,CSJ2,OTHERS,1
3226,CSU3,CSJ2,OTHERS,1
3228,CYUL,CSH5,OTHERS,1
3232,CYRQ,CSH5,OTHERS,1
3234,CYJN,CSH5,OTHERS,1
3235,CYHU,CSH5,BANK OF UTAH TRUSTEE,1
3238,CSN3,CSG3,OTHERS,1
3239,CSM5,CSG3,OTHERS,1
3241,CYTR,CSE4,OTHERS,1
3243,CYRP,CSE4,OTHERS,1
3244,CYPQ,CSE4,OTHERS,1
3245,CYPN,CSE4,OTHERS,1
3248,CYJN,CSE4,BANK OF UTAH TRUSTEE,1
3249,CYGV,CSE4,OTHERS,1
3250,CYGK,CSE4,OTHERS,1
3251,CTR6,CSE4,OTHERS,1
3252,CTQ2,CSE4,OTHERS,1
3253,CSQ3,CSE4,OTHERS,1
3254,CSN7,CSE4,OTHERS,1
3255,CSL3,CSE4,OTHERS,1
3259,CYXU,CSE4,OTHERS,1
3260,CYZR,CSE4,OTHERS,1
3261,CNF3,CSG3,OTHERS,1
3262,CZBF,CSE4,OTHERS,1
3263,CAA2,CSG3,OTHERS,1
3264,CYUL,CSF7,OTHERS,1
3268,CYND,CSF7,OTHERS,1
3269,CYHU,CSF7,OTHERS,1
3274,CST3,CSF7,OTHERS,1
3275,CSE4,CSF7,OTHERS,1
3282,CSP6,CSJ4,OTHERS,1
3307,CYMX,CSK5,OTHERS,1
3311,CSJ5,CSK5,OTHERS,1
3312,CYSC,CSK4,OTHERS,1
3315,CSN7,CSK4,OTHERS,1
3318,CSC3,CSK4,OTHERS,1
3319,CSB3,CSK4,OTHERS,1
3333,CYUL,CSJ4,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.,1
3334,CYUL,CSJ4,AIR CANADA,1
3335,CYQB,CSJ4,OTHERS,1
3336,CYJN,CSJ4,AIR CANADA,1
3337,CTR6,CSJ4,OTHERS,1
3338,CSY4,CSJ4,OTHERS,1
3339,CST3,CSJ4,OTHERS,1
3344,CSR3,CSJ4,OTHERS,1
3346,CSQ3,CSJ4,OTHERS,1
3348,CSE3,CSJ5,OTHERS,1
3349,CZBM,CSJ5,OTHERS,1
3351,CYYZ,CSJ5,OTHERS,1
3352,CYYG,CSJ5,OTHERS,1
3353,CYUL,CSJ5,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.,1
3356,CYUL,CSJ5,AVIATION STARLINK INC.,1
3357,CYUL,CSJ5,AIR CANADA,1
3358,CYTZ,CSJ5,OTHERS,1
3363,CYMX,CSJ5,AIR GEORGIAN LIMITED,1
3364,CYKZ,CSJ5,OTHERS,1
3366,CYHZ,CSJ5,OTHERS,1
3367,CYAV,CSJ5,OTHERS,1
3368,CSU3,CSJ5,OTHERS,1
3369,CSR3,CSJ5,OTHERS,1
3372,CYFJ,CPS2,OTHERS,1
3468,CYUL,CCV4,CARGOJET AIRWAYS LTD.,1
3471,CYUL,CCW4,AVIATION STARLINK INC.,1
3472,CYMX,CCW4,OTHERS,1
3476,CYHU,CCW4,OTHERS,1
3477,CSC3,CCW4,OTHERS,1
3478,CYUL,CCV4,OTHERS,1
3480,CYUL,CCK5,AIRSPRINT INC.,1
3481,CYHU,CCV4,OTHERS,1
3482,CYUL,CCS5,JAZZ AVIATION LP,1
3484,CSC3,CCQ3,OTHERS,1
3485,CZBM,CCP3,OTHERS,1
3486,CYND,CCP3,OTHERS,1
3487,CYMX,CCP3,AIR GEORGIAN LIMITED,1
3488,CSR3,CCP3,OTHERS,1
3489,CSG3,CCP3,OTHERS,1
3490,CSA2,CCP3,OTHERS,1
3492,CYUL,CCW4,FLAIR AIRLINE,1
3493,CYUL,CCW4,SKY REGIONAL AIRLINES INC. /LIGNES AÉRIENNES SKY REGIONAL INC.,1
3494,CYUL,CCW4,WESTJET ENCORE LTD.,1
3495,CYGV,CDA4,OTHERS,1
3500,CSB3,CDA4,OTHERS,1
3502,CYUL,CCY4,SKY REGIONAL AIRLINES INC. /LIGNES AÉRIENNES SKY REGIONAL INC.,1
3505,CYUL,CCY4,AVIATION STARLINK INC.,1
3507,CYSG,CCY4,OTHERS,1
3512,CYSC,CCY4,JAZZ AVIATION LP,1
3513,CYND,CCY4,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.,1
3516,CYUL,CCM3,OTHERS,1
3521,CSB3,CAA2,OTHERS,1
3530,CSE4,CCK5,OTHERS,1
3541,CSC3,CAA2,OTHERS,1
3542,CSE4,CAA2,BANK OF UTAH TRUSTEE,1
3543,CSJ4,CAA2,OTHERS,1
3544,CSP6,CAA2,OTHERS,1
3545,CYMX,CCG4,OTHERS,1
3546,CYUL,CCF4,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.,1
3547,CYUL,CCF4,CARGOJET AIRWAYS LTD.,1
3548,CYUL,CCF4,AIRSPRINT INC.,1
3550,CYMX,CCF4,CARGOJET AIRWAYS LTD.,1
3552,CYUL,CBW8,OTHERS,1
3562,CSZ3,CAA2,OTHERS,1
3565,CST3,CAA2,OTHERS,1
3769,CYRQ,CNU4,OTHERS,1
3771,CYHU,CNU4,OTHERS,1
3772,CYFJ,CNU4,OTHERS,1
3773,CTR6,CNU4,OTHERS,1
3774,CYRQ,CNT7,OTHERS,1
3775,CYHU,CNT6,OTHERS,1
3776,CSE4,CNS8,OTHERS,1
3778,CYUL,CNS6,OTHERS,1
3779,CYUY,CNU4,OTHERS,1
3780,CYND,CNS4,OTHERS,1
3785,CST3,CNR9,OTHERS,1
3787,CYSC,CNR6,OTHERS,1
3788,CYUL,CNU4,OTHERS,1
3791,CSR3,CNV9,OTHERS,1
3794,CSC3,CNV9,OTHERS,1
3800,CYMX,CNV8,OTHERS,1
3802,CYHU,CNV8,OTHERS,1
3806,CYND,CNV4,OTHERS,1
3807,CYHU,CNV4,OTHERS,1
3808,CSJ4,CNV4,OTHERS,1
3809,CSG3,CNV4,OTHERS,1
3810,CSE3,CNV4,OTHERS,1
3811,CYMX,CNQ3,OTHERS,1
3813,CYJN,CNQ3,OTHERS,1
3814,CYUL,CNL3,OTHERS,1
3819,CYSC,CNL3,OTHERS,1
3821,CSB3,CNL3,OTHERS,1
3824,CSE4,CNJ4,OTHERS,1
3826,CSB3,CNJ4,OTHERS,1
3829,CYUL,CNF8,JAZZ AVIATION LP,1
3830,CSE4,CNF8,OTHERS,1
3832,CYND,CNF4,OTHERS,1
3833,CYSC,CNF3,OTHERS,1
3837,CSM3,CNL8,OTHERS,1
3838,CSB3,CNN8,OTHERS,1
3840,CYMX,CNP8,OTHERS,1
3843,CSE4,CNP7,OTHERS,1
3844,CZBM,CNP3,OTHERS,1
3845,CYUL,CNP3,OTHERS,1
3846,CYJN,CNP3,OTHERS,1
3849,CYFJ,CNP3,OTHERS,1
3850,CSY4,CNP3,OTHERS,1
3851,CSP5,CNP3,OTHERS,1
3853,CSA2,CNP3,OTHERS,1
3854,CZBM,CNN8,OTHERS,1
3855,CYUL,CNN8,AVIATION STARLINK INC.,1
3856,CYFJ,CNN8,AIRSPRINT INC.,1
3858,CSC3,CNN8,OTHERS,1
3859,CST3,CNV9,OTHERS,1
3861,CTY5,CNV9,OTHERS,1
3872,CYUL,CPL3,PORTER AIRLINES INC.,1
3873,CSE4,CPG4,OTHERS,1
3876,CZBM,CPJ5,OTHERS,1
3877,CYRQ,CPJ5,OTHERS,1
3881,CYMX,CPG5,OTHERS,1
3882,CYHU,CPG5,OTHERS,1
3883,CSA2,CPG5,OTHERS,1
3888,CYRQ,CPR7,OTHERS,1
3889,CYUL,CPR2,OTHERS,1
3894,CYRQ,CPR2,OTHERS,1
3896,CSU3,CPR2,OTHERS,1
3898,CSS3,CPR2,OTHERS,1
3899,CSP5,CPR2,OTHERS,1
3900,CSJ4,CPR2,OTHERS,1
3902,CSE4,CPP6,OTHERS,1
3909,CYFJ,CNY3,OTHERS,1
3911,CZBM,CNV9,OTHERS,1
3916,CYMW,CNV9,OTHERS,1
3927,CZBM,CNY3,OTHERS,1
3928,CYHU,CPE4,OTHERS,1
3929,CZBM,CPE4,OTHERS,1
3930,CYND,CPE6,OTHERS,1
3932,CTR6,CPF4,OTHERS,1
3934,CSJ4,CPF4,OTHERS,1
3951,CSZ3,CNF3,OTHERS,1
3956,CYUL,CLA4,OTHERS,1
3957,CYJN,CLA2,OTHERS,1
3959,CSE4,CLA2,OTHERS,1
3961,CSA2,CLA2,AIR CANADA,1
3962,CES2,CLA2,OTHERS,1
3964,CZBM,CKR4,OTHERS,1
3965,CYUL,CKD8,OTHERS,1
3966,CYUL,CJV5,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.,1
3968,CYVB,CJU3,OTHERS,1
3969,CTY5,CJU3,OTHERS,1
3972,CYHU,CJB2,OTHERS,1
3973,CSU3,CHG2,OTHERS,1
3977,CSZ3,CLA6,OTHERS,1
3988,CYUL,CLM2,OTHERS,1
3994,CYMX,CLC2,OTHERS,1
3995,CYJN,CLC2,OTHERS,1
3997,CSY3,CLC2,OTHERS,1
4001,CYMX,CDU6,OTHERS,1
4005,CSS3,CES2,OTHERS,1
4009,CSN7,CES2,OTHERS,1
4010,CSG3,CES2,OTHERS,1
4011,CYUL,CED6,AIR CANADA,1
4012,CYUL,CDT5,OTHERS,1
4023,CYTZ,CDD3,OTHERS,1
4024,CSZ3,CES2,OTHERS,1
4026,CYUL,CES2,OTHERS,1
4032,CYUL,CFQ7,AIR TRANSAT,1
4034,CYUL,CFH4,OTHERS,1
4035,CYHU,CFH4,AIR CANADA,1
4037,CNV9,CFH4,OTHERS,1
4041,CYUL,CFF9,OTHERS,1
4043,CYUL,CEZ3,AIR CANADA,1
4045,CYUL,CEX3,AIR CANADA,1
4049,CSP6,CNF3,OTHERS,1
4056,CYHU,CNC4,OTHERS,1
4057,CYVB,CNC3,OTHERS,1
4058,CYUL,CNC3,OTHERS,1
4060,CYSC,CNC3,OTHERS,1
4064,CST3,CNC3,OTHERS,1
4066,CSP5,CNC3,OTHERS,1
4067,CSE4,CNC3,OTHERS,1
4068,CSB3,CNC3,OTHERS,1
4069,CYUL,CNA4,AIRSPRINT INC.,1
4070,CYFJ,CNA4,OTHERS,1
4071,CYUL,CNA3,OTHERS,1
4072,CSE4,CND4,OTHERS,1
4073,CYSC,CND4,OTHERS,1
4074,CZBM,CND4,OTHERS,1
4078,CSM3,CNF3,OTHERS,1
4081,CSG3,CNF3,OTHERS,1
4085,CYUL,CNE4,OTHERS,1
4087,CYND,CNE4,AIRSPRINT INC.,1
4091,CYHU,CNE4,AIR GEORGIAN LIMITED,1
4096,CYHU,CNA3,OTHERS,1
4108,CYUL,CMF2,OTHERS,1
4109,CYUL,CMF2,FLAIR AIRLINE,1
4111,CYUL,CMF2,AIR CANADA,1
4124,CYMX,CMW3,OTHERS,1
4146,CYHU,CYZV,OTHERS,1
4147,CYSG,CYHZ,OTHERS,1
4148,CNL3,CYJN,OTHERS,1
4149,CYYT,CYUL,CARGOJET AIRWAYS LTD.,1
4150,CNF3,CYJN,OTHERS,1
4151,CLA2,CYJN,OTHERS,1
4153,CZBM,CYHZ,AIRSPRINT INC.,1
4154,CYUL,CYHZ,WESTJET,1
4155,CYUL,CYHZ,AIR GEORGIAN LIMITED,1
4156,CYSC,CYHZ,OTHERS,1
4157,CNP7,CYJN,OTHERS,1
4158,CYQB,CYHZ,OTHERS,1
4159,CYHU,CYHZ,AIR GEORGIAN LIMITED,1
4160,CSB3,CYHZ,OTHERS,1
4161,CNV9,CYHZ,OTHERS,1
4163,CZBA,CYUL,OTHERS,1
4164,CNN8,CYJN,OTHERS,1
4165,CNQ3,CYJN,OTHERS,1
4167,CSY4,CYJN,OTHERS,1
4168,CYYG,CYJN,OTHERS,1
4169,CYUL,CYJN,BANK OF UTAH TRUSTEE,1
4170,CYSN,CYJN,OTHERS,1
4171,CYPQ,CYJN,OTHERS,1
4172,CYMX,CYJN,BANK OF UTAH TRUSTEE,1
4173,CYKZ,CYJN,OTHERS,1
4174,CYKF,CYJN,OTHERS,1
4175,CYXX,CYUL,OTHERS,1
4176,CYYB,CYUL,JAZZ AVIATION LP,1
4177,CYYB,CYUL,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.,1
4178,CYYC,CYUL,AIR GEORGIAN LIMITED,1
4179,CNV9,CYJN,OTHERS,1
4180,CST3,CYJN,OTHERS,1
4181,CSS3,CYJN,OTHERS,1
4182,CSN7,CYJN,OTHERS,1
4183,CSK4,CYJN,OTHERS,1
4184,CSG3,CYJN,OTHERS,1
4185,CYYC,CYUL,SUNWING AIRLINES INC.,1
4186,CSE4,CYJN,BANK OF UTAH TRUSTEE,1
4187,CSC3,CYJN,AIR CANADA,1
4188,CYYG,CYUL,AVIATION STARLINK INC.,1
4189,CSA2,CYJN,BANK OF UTAH TRUSTEE,1
4190,CZBM,CYUL,AVIATION STARLINK INC.,1
4221,CYWG,CYUL,SKY REGIONAL AIRLINES INC. /LIGNES AÉRIENNES SKY REGIONAL INC.,1
4222,CZBM,CYJN,AIR CANADA,1
4223,CZBM,CYJN,BANK OF UTAH TRUSTEE,1
4225,CNV8,CYMX,OTHERS,1
4226,CNQ3,CYMX,OTHERS,1
4227,CNP3,CYMX,OTHERS,1
4228,CNN8,CYMX,OTHERS,1
4229,CYOW,CYUL,WESTJET,1
4230,CNL3,CYMX,OTHERS,1
4231,CNF3,CYMX,OTHERS,1
4232,CHF2,CYMX,OTHERS,1
4233,CES2,CYMX,OTHERS,1
4234,CYQA,CYUL,JAZZ AVIATION LP,1
4235,CPR5,CYMX,OTHERS,1
4236,CYQB,CYUL,AIRSPRINT INC.,1
4237,CYQB,CYUL,AVIATION STARLINK INC.,1
4238,CYQB,CYUL,BANK OF UTAH TRUSTEE,1
4241,CYQF,CYUL,OTHERS,1
4242,CYQG,CYUL,AVIATION STARLINK INC.,1
4244,CYQG,CYUL,JAZZ AVIATION LP,1
4246,CPJ5,CYMX,OTHERS,1
4247,CSA2,CYMX,BANK OF UTAH TRUSTEE,1
4249,CYHM,CYMX,AIRSPRINT INC.,1
4250,CYHZ,CYUL,SUNWING AIRLINES INC.,1
4251,CYQM,CYMX,CARGOJET AIRWAYS LTD.,1
4252,CYPA,CYMX,AIRSPRINT INC.,1
4253,CYOW,CYMX,AIR CANADA,1
4254,CYKZ,CYMX,AIR GEORGIAN LIMITED,1
4255,CYKF,CYMX,OTHERS,1
4256,CYKF,CYUL,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.,1
4257,CYHZ,CYMX,AIR CANADA,1
4258,CYHU,CYMX,BANK OF UTAH TRUSTEE,1
4259,CYLS,CYUL,AVIATION STARLINK INC.,1
4260,CYGK,CYMX,AIR GEORGIAN LIMITED,1
4261,CYOW,CYUL,AIR TRANSAT,1
4262,CYLW,CYUL,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.,1
4263,CYMW,CYUL,AVIATION STARLINK INC.,1
4264,CYFJ,CYMX,OTHERS,1
4265,CYEG,CYMX,AIRSPRINT INC.,1
4266,CSR3,CYMX,OTHERS,1
4267,CYND,CYUL,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.,1
4268,CSH5,CYMX,OTHERS,1
4269,CSE3,CYMX,OTHERS,1
4270,CSD4,CYMX,OTHERS,1
4271,CSC3,CYMX,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.,1
4272,CYQG,CYUL,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.,1
4273,CYYZ,CYMW,OTHERS,1
4274,CYHU,CYKX,OTHERS,1
4275,CYRQ,CYKZ,OTHERS,1
4276,CYMX,CYKZ,AIR GEORGIAN LIMITED,1
4277,CYJN,CYKZ,OTHERS,1
4278,CYHU,CYKZ,JAZZ AVIATION LP,1
4279,CYFJ,CYKZ,BANK OF UTAH TRUSTEE,1
4280,CSQ3,CYKZ,OTHERS,1
4281,CSG3,CYKZ,OTHERS,1
4282,CSA2,CYKZ,OTHERS,1
4283,CYUY,CYUL,AIRSPRINT INC.,1
4284,CYUL,CYKX,AVIATION STARLINK INC.,1
4285,CYUY,CYUL,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.,1
4286,CYQS,CYUL,OTHERS,1
4287,CYFJ,CYKX,OTHERS,1
4288,CYVB,CYUL,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.,1
4289,CYUL,CYKF,AIRSPRINT INC.,1
4290,CYVR,CYUL,AIRSPRINT INC.,1
4291,CSY4,CYKF,OTHERS,1
4292,CSR3,CYKF,OTHERS,1
4293,CSJ5,CYKF,OTHERS,1
4294,CSC3,CYKF,OTHERS,1
4295,CSB3,CYKF,OTHERS,1
4296,CYUL,CYKZ,AIRSPRINT INC.,1
4297,CYUY,CYKZ,OTHERS,1
4298,CZBM,CYKZ,OTHERS,1
4299,CSB3,CYLQ,OTHERS,1
4300,CYTZ,CYMW,OTHERS,1
4301,CTR6,CYMW,OTHERS,1
4302,CSR3,CYMW,OTHERS,1
4303,CSE4,CYMW,OTHERS,1
4304,CYUL,CYLW,OTHERS,1
4305,CZBM,CYLS,OTHERS,1
4306,CYRQ,CYUL,AVIATION STARLINK INC.,1
4307,CYUL,CYLS,AVIATION STARLINK INC.,1
4308,CYSC,CYLS,OTHERS,1
4309,CYFJ,CYLS,OTHERS,1
4310,CYSC,CYUL,AVIATION STARLINK INC.,1
4311,CSB3,CYLS,OTHERS,1
4312,CNV9,CYLS,OTHERS,1
4313,CYSN,CYUL,AIRSPRINT INC.,1
4314,CYOW,CYLQ,OTHERS,1
4315,CYND,CYLQ,OTHERS,1
4316,CYTS,CYUL,OTHERS,1
4317,CYJN,CYLQ,OTHERS,1
4318,CYHU,CYLQ,OTHERS,1
4319,CSG3,CYLQ,OTHERS,1
4461,CYQS,CYMX,AIRSPRINT INC.,1
4462,CYQY,CYMX,OTHERS,1
4463,CYRQ,CYMX,AIR GEORGIAN LIMITED,1
4465,CYYJ,CYSC,OTHERS,1
4466,CYQB,CYOW,JAZZ AVIATION LP,1
4467,CYMX,CYOW,AIRSPRINT INC.,1
4473,CYMW,CYOW,OTHERS,1
4474,CYJN,CYOW,OTHERS,1
4475,CYYC,CYSC,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.,1
4483,CYUL,CYOW,PORTER AIRLINES INC.,1
4484,CYUL,CYOW,REPUBLIC AIRWAYS INC,1
4485,CYGV,CYSC,OTHERS,1
4486,CYUL,CYPA,OTHERS,1
4487,CYHS,CYSC,OTHERS,1
4488,CYHU,CYSC,AIRSPRINT INC.,1
4489,CYHZ,CYSC,OTHERS,1
4490,CYHU,CYPQ,OTHERS,1
4491,CSB3,CYPQ,OTHERS,1
4492,CYZV,CYPN,OTHERS,1
4493,CYMX,CYSC,AIR GEORGIAN LIMITED,1
4494,CYSZ,CYPN,OTHERS,1
4495,CYQB,CYPN,OTHERS,1
4496,CYOW,CYSC,AIRSPRINT INC.,1
4497,CYQA,CYSC,OTHERS,1
4498,CYUL,CYOW,WESTJET ENCORE LTD.,1
4499,CYQS,CYSC,OTHERS,1
4500,CYRO,CYSC,OTHERS,1
4501,CYZV,CYOW,OTHERS,1
4502,CYSH,CYSC,OTHERS,1
4503,CYSN,CYSC,OTHERS,1
4504,CYVB,CYOW,AIR GEORGIAN LIMITED,1
4505,CYUL,CYSC,AIRSPRINT INC.,1
4506,CYUL,CYSC,AVIATION STARLINK INC.,1
4507,CYUY,CYOW,OTHERS,1
4508,CYUY,CYOW,AIR GEORGIAN LIMITED,1
4509,CYHU,CYOW,AVIATION STARLINK INC.,1
4510,CYUL,CYTS,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.,1
4511,CYUL,CYSN,AIRSPRINT INC.,1
4512,CYSC,CYOO,AIRSPRINT INC.,1
4513,CYRQ,CYOO,OTHERS,1
4514,CYUL,CYSU,AIR CANADA,1
4515,CSE4,CYTR,OTHERS,1
4516,CYQB,CYOO,OTHERS,1
4517,CYMW,CYOO,OTHERS,1
4518,CYRQ,CYTR,OTHERS,1
4519,CSR3,CYTS,OTHERS,1
4520,CSU3,CYOO,OTHERS,1
4521,CSB3,CYOO,OTHERS,1
4523,CNV9,CYOO,AVIATION STARLINK INC.,1
4524,CSA2,CYTZ,OTHERS,1
4525,CSC3,CYTZ,OTHERS,1
4527,CSG5,CYTZ,PORTER AIRLINES INC.,1
4528,CSP6,CYTZ,JAZZ AVIATION LP,1
4530,CST3,CYTZ,OTHERS,1
4532,CYSC,CYSN,OTHERS,1
4533,CYUL,CYOS,OTHERS,1
4534,CYMX,CYSN,AIR GEORGIAN LIMITED,1
4535,CYJN,CYSN,OTHERS,1
4536,CSE4,CYSG,OTHERS,1
4537,CYHU,CYSG,OTHERS,1
4538,CYUL,CYSG,AVIATION STARLINK INC.,1
4541,CSA2,CYSH,OTHERS,1
4542,CYHU,CYOW,AIRSPRINT INC.,1
4543,CSN5,CYSH,OTHERS,1
4544,CYFJ,CYOW,PORTER AIRLINES INC.,1
4545,CSY4,CYSH,OTHERS,1
4546,CSZ3,CYSH,OTHERS,1
4547,CYFJ,CYOW,OTHERS,1
4548,CYJN,CYSH,OTHERS,1
4549,CYMX,CYSH,OTHERS,1
4550,CYUL,CYSJ,JAZZ AVIATION LP,1
4551,CSZ3,CYOW,OTHERS,1
4552,CSN7,CYOW,OTHERS,1
4553,CSU3,CYSN,OTHERS,1
4554,CSM3,CYOW,OTHERS,1
4555,CSG3,CYOW,OTHERS,1
4556,CSB3,CYOW,OTHERS,1
4557,CYND,CYPQ,OTHERS,1
4558,CYGK,CYSC,OTHERS,1
4561,CYRQ,CYRP,OTHERS,1
4564,CCQ3,CYRQ,OTHERS,1
4566,CNT7,CYRQ,OTHERS,1
4567,CPJ5,CYRQ,OTHERS,1
4568,CPS2,CYRQ,OTHERS,1
4571,CSF7,CYRQ,OTHERS,1
4573,CSQ3,CYRQ,OTHERS,1
4574,CSS3,CYRQ,OTHERS,1
4575,CYUL,CYQB,BANK OF UTAH TRUSTEE,1
4576,CYUL,CYQB,AIRSPRINT INC.,1
4577,CTE5,CYRQ,OTHERS,1
4578,CTR6,CYRQ,OTHERS,1
4579,CYGK,CYRQ,OTHERS,1
4580,CYRQ,CYQB,OTHERS,1
4582,CYFJ,CYRP,OTHERS,1
4583,CYFD,CYSC,OTHERS,1
4584,CYMX,CYRO,AIRSPRINT INC.,1
4585,CSD4,CYRO,OTHERS,1
4586,CYQB,CYQY,OTHERS,1
4587,CSG3,CYRO,OTHERS,1
4588,CSJ4,CYRO,OTHERS,1
4589,CSN3,CYRO,OTHERS,1
4590,CSR3,CYRO,OTHERS,1
4591,CYND,CYQS,OTHERS,1
4592,CNV9,CYQS,AVIATION STARLINK INC.,1
4593,CYUL,CYQG,SUNWING AIRLINES INC.,1
4594,CYUL,CYQG,JAZZ AVIATION LP,1
4595,CYHU,CYQG,AIRSPRINT INC.,1
4596,CTR6,CYRP,OTHERS,1
4597,CNV9,CYQG,OTHERS,1
4598,CYQB,CYRO,OTHERS,1
4600,CYUL,CYRO,AIRSPRINT INC.,1
4602,CZBM,CYRO,OTHERS,1
4603,CSD4,CYRP,OTHERS,1
4604,CSE4,CYRP,OTHERS,1
4605,CSP6,CYRP,OTHERS,1
4607,CYHU,CYRQ,AIR GEORGIAN LIMITED,1
4608,CYPN,CYQB,OTHERS,1
4609,CYHZ,CYRQ,OTHERS,1
4610,CYUL,CYSB,OTHERS,1
4612,CYUL,CYQA,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.,1
4614,CCP3,CYSC,OTHERS,1
4615,CNJ4,CYSC,OTHERS,1
4616,CNN8,CYSC,OTHERS,1
4617,CNV8,CYSC,OTHERS,1
4618,CPR7,CYSC,OTHERS,1
4619,CYOW,CYQB,JAZZ AVIATION LP,1
4620,CYUL,CYQA,AIRSPRINT INC.,1
4621,CYFJ,CYQA,AVIATION STARLINK INC.,1
4622,CSG3,CYSC,OTHERS,1
4623,CSH5,CYSC,OTHERS,1
4624,CSJ5,CYSC,OTHERS,1
4625,CYUL,CYPT,OTHERS,1
4626,CYFJ,CYPT,OTHERS,1
4627,CZBM,CYPQ,OTHERS,1
4629,CYUL,CYPQ,OTHERS,1
4631,CZBM,CYSA,OTHERS,1
4632,CYHU,CYSA,OTHERS,1
4633,CYKF,CYRQ,OTHERS,1
4634,CYND,CYRQ,OTHERS,1
4635,CYOO,CYRQ,OTHERS,1
4636,CYPQ,CYRQ,OTHERS,1
4637,CYHU,CYQB,AIR GEORGIAN LIMITED,1
4638,CYGP,CYQB,OTHERS,1
4639,CYUL,CYRQ,AIR CANADA,1
4640,CYUL,CYRQ,AVIATION STARLINK INC.,1
4641,CSZ3,CYQB,OTHERS,1
4642,CSP6,CYQB,OTHERS,1
4643,CSJ5,CYQB,OTHERS,1
4644,CSC3,CYQB,OTHERS,1
4645,CPR2,CYQB,OTHERS,1
4649,CNV9,CYQB,OTHERS,1
4650,CSZ3,CYTZ,OTHERS,1
4651,CYFJ,CYTZ,AVIATION STARLINK INC.,1
4652,CYSN,CYMX,AIR GEORGIAN LIMITED,1
4654,CPU6,CYUL,OTHERS,1
4655,CSB5,CYUL,OTHERS,1
4656,CSC3,CYUL,AVIATION STARLINK INC.,1
4658,CSD3,CYUL,AIRSPRINT INC.,1
4660,CSN5,CYUL,OTHERS,1
4661,CSR3,CYUL,AIRSPRINT INC.,1
4663,CSR3,CYUL,JAZZ AVIATION LP,1
4665,CPS2,CYUL,OTHERS,1
4666,CLC2,CYUL,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.,1
4668,CMF2,CYUL,FLAIR AIRLINE,1
